order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,city,payment_method,channel,customer_email
18808,4676,2025-05-31,electronique,-1,2034.3,20,Marrakech,carte,Web,client4676@mail.com
18809,2708,2024-07-25 01:14:34,Electronique,1,2056.84,15,Agadir,,Web,client2708@mail.com
18810,2341,2025-05-23 09:58:06,,2,986.47,0,Marrakech,,,client2341@mail.com
18811,4571,20/02/2025,Alimentaire,1,1777.82,15,fes ,especes,,client4571@mail.com
18812,2736,25/10/2024,Maison,1,1158.61,15,Tanger,CARTE,Web,client2736@mail.com
14217,1732,2024-12-14 17:52:28,Electronique,1,1096.87,5,Tanger,Carte ,boutique,client1732@mail.com
18814,2896,2025-06-05,TEXTILE,1,1186.13,0,Rabat,especes,mobile,client2896@mail.com
18815,1752,2025-03-21 05:35:19,TEXTILE,4,435.17,15,Rabat,virement,Web,client1752@mail.com
18816,1187,2024-09-06 05:17:20,TEXTILE,4,2067.25,0,Rabat,Carte ,web,client1187@mail.com
18817,1057,2024-03-02,Textile,-1,468.86,0,fes ,carte,web,client1057@mail.com
18818,3077,2024-02-24,Cosmetique,4,1878.5,5,fes ,carte,,client3077@mail.com
18819,1053,23/12/2024,electronique,1,224.51,5,Fes,especes,,client1053@mail.com
18820,3342,07/03/2025,Textile,2,2285.81,,Casablanca,,web,client3342@mail.com
18821,1659,08/04/2025,TEXTILE,4,2220.25,,Agadir,Carte ,,client1659@mail.com
18822,1705,2024-10-19,Alimentaire,1,,5,CASABLANCA,carte,,client1705@mail.com
18823,3428,2025-02-20 03:39:39,Textile,1,2403.75,20,Marrakech,virement,web,client3428@mail.com
18824,4790,10/12/2024,Textile,1,1715.4,10,Marrakech,virement,mobile,client4790@mail.com
18825,5942,2025-01-13,Textile,-1,,0,Casablanca,,Web,client5942@mail.com
18826,1508,2025-02-11 14:57:14,Alimentaire,-1,1149.12,0,Marrakech,especes,Web,
18827,2971,2025-03-09,Electronique,1,,0,Casablanca,especes,mobile,client2971@mail.com
18828,1261,2025-06-17 10:26:01,Cosmetique,1,922.52,10,CASABLANCA,especes,mobile,client1261@mail.com
18829,3362,2024-02-10,TEXTILE,1,2371.81,0,  Rabat  ,,Web,client3362@mail.com
18830,1306,2025-05-01,TEXTILE,3,1152.13,20,Marrakech,virement,mobile,client1306@mail.com
18831,3060,2024-11-07 04:00:49,electronique,1,2299.9,0,,carte,web,client3060@mail.com
18832,5596,21/06/2025,Textile,2,1285.28,10,rabat,,boutique,client5596@mail.com
18833,5558,2024-04-13 22:22:15,Cosmetique,3,1556.68,5,Fes,Carte ,Web,client5558@mail.com
18834,4390,2024-07-25 07:31:46,Electronique,1,1383.41,0,Marrakech,carte,web,client4390@mail.com
18835,4065,2024-04-21 06:54:10,TEXTILE,1,2465.71,5,Marrakech,carte,boutique,client4065@mail.com
18836,1554,13/05/2024,Maison,-1,396.66,10,Marrakech,virement,Web,client1554@mail.com
18837,3609,2024-04-03 16:47:49,electronique,4,1698.31,0,Casablanca,especes,,client3609@mail.com
18838,2854,2024-01-25 17:23:59,Cosmetique,-1,1385.9,0,Tanger,especes,boutique,client2854@mail.com
18839,4962,20/04/2025,Alimentaire,1,760.61,0,casablanca,especes,mobile,client4962@mail.com
18840,4193,2024-12-04,Cosmetique,4,2358.76,15,rabat,Carte ,boutique,client4193@mail.com
18841,4227,17/12/2024,Textile,1,1533.14,15,,Carte ,,client4227@mail.com
18842,4015,2024-03-01 23:19:42,Cosmetique,4,1088.03,,Marrakech,Carte ,mobile,client4015@mail.com
18843,5335,18/05/2025,Electronique,1,1552.92,5,Agadir,CARTE,mobile,client5335@mail.com
18844,5019,2024-08-12,Electronique,2,1272.28,5,Rabat,CARTE,Web,client5019@mail.com
18845,5230,2025-05-24,TEXTILE,3,1384.8,5,Agadir,virement,,client5230@mail.com
18846,3478,2024-03-08,,3,479.13,0,fes ,especes,mobile,client3478@mail.com
18847,4180,03/06/2024,Textile,-1,64.52,20,  Rabat  ,,web,client4180@mail.com
18848,2037,2025-03-30,Maison,2,448.71,5,  Rabat  ,carte,web,client2037@mail.com
18849,5175,13/08/2024,electronique,3,1592.65,0,Rabat,virement,boutique,client5175@mail.com
18850,2234,2024-03-23 07:32:51,electronique,-1,980.19,0,Tanger,carte,mobile,client2234@mail.com
18851,2223,2024-10-10,Maison,2,745.51,0,CASABLANCA,virement,Web,client2223@mail.com
10202,3406,27/03/2025,,1,2259.27,0,,virement,,client3406@mail.com
18853,5509,20/06/2024,Cosmetique,3,1639.49,10,Agadir,carte,web,client5509@mail.com
18854,4427,2024-12-04,,2,1751.89,0,CASABLANCA,,web,client4427@mail.com
18855,5778,16/01/2024,TEXTILE,1,2407.99,0,Agadir,especes,boutique,client5778@mail.com
18856,5238,2024-04-18 07:53:27,electronique,1,232.37,,fes ,,mobile,client5238@mail.com
18857,1681,04/02/2025,TEXTILE,1,2023.83,15,Fes,Carte ,,client1681@mail.com
18858,1272,11/04/2024,,1,298.2,0,fes ,CARTE,web,client1272@mail.com
18859,1031,07/08/2024,Cosmetique,1,1096.79,0,Tanger,especes,boutique,client1031@mail.com
18860,2551,22/08/2024,Electronique,3,1376.81,20,Agadir,virement,Web,client2551@mail.com
18861,5576,21/08/2024,Cosmetique,1,1412.99,0,casablanca,Carte ,web,client5576@mail.com
18862,4294,29/11/2024,electronique,-1,2252.82,5,Agadir,,boutique,client4294@mail.com
18863,3220,29/03/2024,Maison,2,1637.49,5,Fes,CARTE,,client3220@mail.com
18864,2321,2025-02-14,Electronique,-1,892.69,10,Agadir,Carte ,Web,client2321@mail.com
18865,3599,21/03/2025,Textile,1,462.99,10,casablanca,,,client3599@mail.com
18866,3572,2024-02-10,TEXTILE,1,1503.59,10,CASABLANCA,virement,,client3572@mail.com
18867,4426,02/05/2025,Textile,2,2166.9,20,Rabat,carte,web,client4426@mail.com
18868,5967,2024-04-22 01:06:33,TEXTILE,4,2010.47,15,Casablanca,Carte ,,client5967@mail.com
18869,1627,2024-12-13,electronique,2,568.94,,  Rabat  ,,,client1627@mail.com
18870,5688,2025-01-28,Cosmetique,2,1507.64,5,Agadir,CARTE,boutique,client5688@mail.com
18871,1310,2024-08-05,,2,946.26,,fes ,Carte ,Web,client1310@mail.com
18872,1579,11/08/2024,,-1,1580.06,20,Rabat,especes,web,client1579@mail.com
18873,1763,08/03/2024,Textile,1,581.73,15,Casablanca,CARTE,mobile,
18874,1863,2025-04-28,Electronique,4,1453.25,5,CASABLANCA,especes,boutique,client1863@mail.com
18875,1765,18/10/2024,TEXTILE,3,1470.3,0,Marrakech,Carte ,web,client1765@mail.com
18876,2849,2024-03-12 08:56:50,Alimentaire,2,1982.87,,  Rabat  ,CARTE,Web,
18877,1653,2025-02-14,Cosmetique,2,526.31,20,Casablanca,CARTE,mobile,client1653@mail.com
18878,1433,2025-01-08 17:27:44,Cosmetique,1,1674.06,0,casablanca,Carte ,mobile,client1433@mail.com
18879,2399,2025-01-12 12:20:07,Maison,3,1598.28,0,fes ,CARTE,mobile,client2399@mail.com
18880,2996,2024-11-05,Alimentaire,3,2360.4,15,Agadir,carte,boutique,client2996@mail.com
18881,4941,2024-12-15 21:47:35,Electronique,4,944.36,20,Tanger,especes,Web,client4941@mail.com
18882,1818,2025-03-20 07:25:08,,1,2220.2,0,Marrakech,virement,web,client1818@mail.com
18883,4195,24/08/2024,TEXTILE,2,1913.97,,Fes,,Web,client4195@mail.com
18884,2403,2024-12-03,,4,606.6,0,casablanca,carte,web,client2403@mail.com
18885,4360,2024-10-14,Cosmetique,1,2436.01,0,Marrakech,CARTE,Web,client4360@mail.com
18886,2278,2025-04-29,Textile,2,1556.6,15,Rabat,especes,mobile,client2278@mail.com
18887,5273,2024-10-02,Cosmetique,4,144.3,,rabat,CARTE,,client5273@mail.com
18888,4409,28/11/2024,Textile,1,1492.76,0,rabat,,web,client4409@mail.com
18889,4666,2024-03-30 16:36:49,Cosmetique,1,1477.74,15,fes ,virement,Web,client4666@mail.com
18890,5427,2025-05-12 16:33:58,Electronique,-1,552.4,0,Marrakech,,boutique,client5427@mail.com
18891,5113,2024-06-22,Maison,1,962.99,,Tanger,CARTE,Web,
18892,4977,08/08/2024,Textile,1,889.74,5,Agadir,CARTE,,client4977@mail.com
18893,1414,23/09/2024,Textile,2,1735.4,0,Agadir,CARTE,,client1414@mail.com
18894,5347,02/02/2025,,4,415.21,20,Fes,carte,mobile,client5347@mail.com
18895,1713,2024-08-20,Maison,2,922.95,0,,especes,Web,client1713@mail.com
18896,3734,2025-03-27 19:52:53,electronique,2,2133.74,10,,CARTE,,client3734@mail.com
18897,5630,2024-02-18,Alimentaire,4,1795.95,0,  Rabat  ,Carte ,mobile,client5630@mail.com
18898,2782,2025-02-11,Alimentaire,1,755.66,10,casablanca,Carte ,boutique,client2782@mail.com
18899,1578,2024-10-04 03:57:07,Maison,3,620.46,10,casablanca,Carte ,boutique,client1578@mail.com
18900,3846,17/02/2025,,2,379.66,15,  Rabat  ,,Web,client3846@mail.com
18901,2432,2025-06-13,Alimentaire,-1,,,casablanca,carte,web,client2432@mail.com
18902,5174,05/10/2024,Alimentaire,4,2133.67,5,  Rabat  ,CARTE,web,client5174@mail.com
18903,4755,2024-01-26,electronique,3,2343.25,0,rabat,especes,boutique,client4755@mail.com
18904,4797,2025-01-05,electronique,2,601.78,0,Fes,Carte ,mobile,client4797@mail.com
18905,1653,28/01/2025,Electronique,1,1397.57,0,fes ,CARTE,web,client1653@mail.com
18906,4890,2024-02-23,Textile,1,2234.02,0,  Rabat  ,,Web,client4890@mail.com
18907,5526,2024-08-07 03:57:26,Textile,2,521.86,,,CARTE,web,client5526@mail.com
18908,5710,18/01/2025,Alimentaire,3,2251.39,5,fes ,carte,Web,client5710@mail.com
18909,5801,07/12/2024,Cosmetique,1,258.36,20,fes ,especes,,client5801@mail.com
18910,2643,2024-04-17,electronique,2,1160.04,,rabat,carte,web,client2643@mail.com
18911,1295,2025-01-20 06:23:25,electronique,2,,15,rabat,,,client1295@mail.com
18912,3998,2025-06-22,Maison,1,230.72,5,fes ,carte,boutique,client3998@mail.com
18913,1357,2024-09-25 01:59:23,electronique,3,1873.83,20,Casablanca,virement,mobile,client1357@mail.com
18914,4316,15/06/2025,Alimentaire,1,1539.6,20,Tanger,Carte ,,client4316@mail.com
18915,4873,2025-03-11 05:30:08,Textile,1,1890.01,15,casablanca,,boutique,
18916,3638,18/11/2024,Textile,2,515.56,0,rabat,carte,,client3638@mail.com
18917,4550,29/01/2024,Textile,3,2087.52,0,Tanger,especes,boutique,
18918,5157,2024-11-12,,4,901.74,20,CASABLANCA,Carte ,boutique,client5157@mail.com
18919,5234,2024-10-12,,2,119.38,15,CASABLANCA,CARTE,Web,client5234@mail.com
18920,3181,2025-02-09,Cosmetique,1,1152.7,,fes ,especes,,client3181@mail.com
18921,5282,02/12/2024,Electronique,2,1267.7,10,casablanca,carte,Web,client5282@mail.com
18922,5610,2025-01-08,TEXTILE,1,2246.46,10,casablanca,,,client5610@mail.com
18923,1281,19/01/2025,electronique,1,,10,rabat,especes,,client1281@mail.com
18924,1779,06/12/2024,electronique,1,1342.35,15,,especes,boutique,client1779@mail.com
18925,2035,2024-10-01 03:39:55,TEXTILE,3,536.36,10,Fes,CARTE,,client2035@mail.com
18926,2545,2024-04-05,Cosmetique,1,236.34,5,Tanger,carte,mobile,client2545@mail.com
18927,2725,2024-05-13,Alimentaire,1,831.11,0,rabat,Carte ,,client2725@mail.com
18928,4800,07/12/2024,Maison,2,2303.14,0,CASABLANCA,Carte ,boutique,client4800@mail.com
18929,2410,2024-08-18,Alimentaire,-1,650.6,0,fes ,Carte ,boutique,client2410@mail.com
18930,4416,28/11/2024,Cosmetique,1,207.46,0,Tanger,carte,mobile,client4416@mail.com
18931,1793,2024-07-24,Alimentaire,4,917.15,10,,Carte ,mobile,client1793@mail.com
18932,5126,2025-01-08 06:11:52,electronique,4,1357.69,0,Tanger,carte,mobile,client5126@mail.com
18933,5916,07/04/2025,TEXTILE,1,1966.11,0,Fes,Carte ,web,client5916@mail.com
18934,4548,2024-07-16 23:03:13,electronique,-1,457.45,20,Rabat,,Web,client4548@mail.com
18935,4235,2024-10-11 18:42:31,Cosmetique,-1,1563.14,10,Fes,especes,mobile,client4235@mail.com
15055,2469,10/02/2025,Alimentaire,4,2250.67,0,casablanca,CARTE,Web,client2469@mail.com
18937,5740,02/01/2024,,2,1105.4,0,rabat,virement,Web,
18938,2734,17/04/2025,Electronique,-1,2213.48,15,,carte,mobile,client2734@mail.com
18939,4949,2025-04-15 05:39:00,Maison,1,1997.57,,casablanca,Carte ,mobile,client4949@mail.com
6817,5307,2024-11-01 20:21:23,,3,,0,Marrakech,,mobile,client5307@mail.com
18941,3423,2025-05-17 13:20:38,TEXTILE,3,1615.12,10,casablanca,Carte ,Web,client3423@mail.com
18942,5798,2024-05-14 14:06:20,Electronique,1,807.45,15,Casablanca,,web,client5798@mail.com
18943,3170,2025-01-12,,2,1668.57,,casablanca,Carte ,Web,client3170@mail.com
18944,4624,2025-04-16,TEXTILE,-1,316.0,20,Tanger,carte,boutique,client4624@mail.com
13961,5566,05/07/2024,Textile,2,1558.65,20,  Rabat  ,Carte ,mobile,client5566@mail.com
18946,5939,2024-10-28 10:27:05,,2,1505.82,0,,CARTE,,client5939@mail.com
9094,3543,03/12/2024,Cosmetique,-1,1276.53,15,Marrakech,Carte ,,client3543@mail.com
18948,4354,2024-11-27,Textile,1,1079.73,15,  Rabat  ,CARTE,web,client4354@mail.com
18949,1149,26/09/2024,TEXTILE,-1,412.24,0,rabat,,Web,client1149@mail.com
18950,2153,2024-05-24 01:17:55,Textile,1,2094.35,0,Agadir,virement,Web,client2153@mail.com
18951,2000,2025-06-20,Cosmetique,4,1682.48,,rabat,carte,boutique,client2000@mail.com
18952,2737,2024-02-29,Textile,1,1733.86,20,Fes,,Web,client2737@mail.com
18953,4162,08/06/2025,Maison,-1,476.16,,Fes,especes,boutique,client4162@mail.com
18954,2064,06/11/2024,TEXTILE,2,694.74,,Marrakech,Carte ,,client2064@mail.com
18955,5099,20/04/2025,TEXTILE,1,1855.32,0,Tanger,,mobile,client5099@mail.com
18956,2563,2025-06-11,TEXTILE,3,370.36,0,  Rabat  ,virement,Web,client2563@mail.com
18957,1127,2025-05-08 23:11:37,Maison,3,2200.78,0,Fes,CARTE,web,client1127@mail.com
18958,1504,29/11/2024,Electronique,1,1811.95,,Marrakech,virement,boutique,client1504@mail.com
18959,1713,2025-05-17 19:50:12,electronique,1,1354.6,,Rabat,virement,boutique,client1713@mail.com
18960,3919,2024-04-04,TEXTILE,-1,2279.95,10,Rabat,,web,client3919@mail.com
18961,2694,2025-06-15,Cosmetique,1,2211.52,10,,carte,web,client2694@mail.com
18962,5802,26/09/2024,Maison,4,311.12,10,,especes,Web,client5802@mail.com
18963,2985,2024-09-07 15:34:34,,1,598.32,0,Casablanca,Carte ,boutique,client2985@mail.com
18964,4664,04/02/2024,,4,1271.26,15,casablanca,virement,mobile,client4664@mail.com
18965,3802,2025-06-16 13:50:16,Electronique,1,1011.43,20,  Rabat  ,virement,,
18966,5695,2024-07-23,Alimentaire,1,699.46,10,Fes,virement,,
18967,1674,2024-04-07,Maison,1,707.83,0,Casablanca,,Web,client1674@mail.com
18968,2484,2025-05-24,Maison,1,993.35,20,,carte,,client2484@mail.com
18969,2126,2025-06-16,Maison,1,328.89,10,Tanger,CARTE,Web,client2126@mail.com
18970,2857,2025-05-12 18:33:43,Alimentaire,2,1248.48,0,fes ,Carte ,,client2857@mail.com
18971,1878,2024-02-10,TEXTILE,4,459.08,20,Fes,especes,Web,client1878@mail.com
18972,1939,2024-09-18 15:33:00,Textile,3,1822.65,0,Rabat,especes,,client1939@mail.com
18973,5159,14/10/2024,Maison,2,977.66,0,Rabat,CARTE,Web,client5159@mail.com
18974,3647,23/04/2025,Maison,1,1487.17,,fes ,,mobile,client3647@mail.com
18975,4659,2024-10-06,Maison,1,186.68,0,casablanca,virement,web,client4659@mail.com
18976,3471,2024-11-21 21:51:37,Maison,4,1996.1,20,fes ,carte,boutique,client3471@mail.com
18977,5830,28/03/2025,Cosmetique,1,264.64,,Tanger,Carte ,mobile,client5830@mail.com
18978,5828,2024-06-28,Electronique,1,1317.65,15,rabat,CARTE,boutique,client5828@mail.com
18979,2365,2025-05-09 06:01:34,,1,1658.74,15,,Carte ,boutique,client2365@mail.com
18980,4770,03/12/2024,Textile,-1,1593.06,10,rabat,Carte ,mobile,client4770@mail.com
18981,2051,14/02/2025,,2,2475.69,0,rabat,especes,,client2051@mail.com
18982,2077,2024-11-11 04:58:25,electronique,3,1631.88,5,casablanca,carte,web,client2077@mail.com
18983,2824,14/03/2024,,1,308.89,,Tanger,especes,boutique,client2824@mail.com
5352,1184,2024-10-25,electronique,2,618.48,0,Fes,carte,Web,client1184@mail.com
18985,1281,02/03/2025,,-1,1941.2,15,casablanca,CARTE,mobile,client1281@mail.com
18986,3151,2025-06-18 14:12:02,Alimentaire,1,2412.84,0,CASABLANCA,Carte ,Web,client3151@mail.com
18987,3770,2024-01-25,TEXTILE,2,2304.18,0,,,web,client3770@mail.com
18988,2269,05/09/2024,Cosmetique,2,308.62,0,casablanca,CARTE,web,client2269@mail.com
18989,2455,15/06/2025,electronique,-1,983.46,20,  Rabat  ,Carte ,Web,client2455@mail.com
18990,2195,10/12/2024,Textile,-1,1616.74,20,Casablanca,CARTE,,client2195@mail.com
18991,1714,2024-10-09,electronique,4,2020.75,,Agadir,Carte ,boutique,client1714@mail.com
18992,1917,2024-01-25 20:54:43,Cosmetique,2,2457.24,15,Rabat,,web,client1917@mail.com
18993,2130,13/10/2024,Textile,4,978.06,20,fes ,virement,,client2130@mail.com
18994,3434,31/01/2024,,4,454.75,0,Rabat,virement,web,client3434@mail.com
18995,5697,2024-09-02,Alimentaire,1,1999.32,0,Marrakech,CARTE,Web,client5697@mail.com
18996,5573,2025-01-11 02:12:37,Maison,1,2215.64,5,rabat,carte,mobile,client5573@mail.com
18997,2958,25/05/2024,Alimentaire,3,2074.25,0,Fes,,web,client2958@mail.com
18998,1393,2024-08-27 20:26:46,Cosmetique,4,1256.28,0,rabat,especes,Web,client1393@mail.com
18999,4228,2024-05-12 15:44:47,Alimentaire,3,51.04,5,fes ,CARTE,mobile,
19000,1441,2024-09-26 12:19:32,Cosmetique,1,832.42,10,Fes,carte,Web,client1441@mail.com
19001,4190,2024-01-26 04:59:08,Alimentaire,4,1440.91,20,Casablanca,,mobile,client4190@mail.com
19002,3680,2024-08-18 23:25:47,electronique,1,2202.33,0,Rabat,Carte ,mobile,client3680@mail.com
1856,1368,2024-01-27,Textile,3,26.15,15,Marrakech,Carte ,mobile,client1368@mail.com
19004,5865,2025-05-29,electronique,1,1879.82,0,,,boutique,client5865@mail.com
19005,4437,2024-03-11,Maison,2,2280.76,0,Marrakech,carte,web,client4437@mail.com
19006,2550,2025-06-22 22:20:31,Alimentaire,1,424.61,,,Carte ,Web,client2550@mail.com
19007,3669,23/06/2025,Electronique,4,,0,CASABLANCA,especes,,client3669@mail.com
19008,3192,2024-02-10 22:28:45,,1,744.39,0,Tanger,,web,client3192@mail.com
19009,3904,2024-11-25 06:05:45,TEXTILE,2,2099.17,10,fes ,CARTE,Web,client3904@mail.com
19010,3385,2024-08-27,Electronique,2,371.87,15,Rabat,especes,mobile,client3385@mail.com
19011,3377,2024-10-04,TEXTILE,4,747.4,15,  Rabat  ,CARTE,mobile,client3377@mail.com
19012,1483,2024-08-22,TEXTILE,-1,1943.09,15,Fes,especes,,client1483@mail.com
19013,2919,2024-05-27,Maison,1,2382.2,10,  Rabat  ,Carte ,mobile,client2919@mail.com
19014,4792,21/10/2024,,1,1028.66,0,Fes,,,client4792@mail.com
19015,4501,2024-11-01 01:02:26,Maison,2,142.97,0,Rabat,virement,mobile,client4501@mail.com
19016,1693,2024-12-24,,-1,2416.88,0,casablanca,CARTE,,client1693@mail.com
19017,3351,24/01/2024,,1,1945.4,15,rabat,,boutique,client3351@mail.com
19018,3084,2025-03-22 09:47:02,electronique,2,1801.51,10,Agadir,carte,web,client3084@mail.com
19019,2915,2025-01-10 23:05:50,Maison,2,860.34,5,CASABLANCA,especes,Web,client2915@mail.com
19020,5561,08/02/2024,Electronique,1,2436.37,0,,carte,Web,client5561@mail.com
1071,4900,14/10/2024,Cosmetique,3,1751.86,15,,Carte ,,client4900@mail.com
19022,3368,2024-05-12 06:53:18,Textile,-1,297.1,0,CASABLANCA,CARTE,boutique,client3368@mail.com
19023,3659,2024-10-04 04:03:54,Maison,2,1989.86,20,  Rabat  ,Carte ,boutique,client3659@mail.com
19024,4469,17/01/2025,Cosmetique,1,2020.67,,  Rabat  ,especes,,client4469@mail.com
19025,5188,2024-06-26 15:14:34,Textile,2,1227.1,0,CASABLANCA,,web,client5188@mail.com
19026,4591,2024-06-07,TEXTILE,3,1594.01,0,Marrakech,,Web,client4591@mail.com
19027,1576,2024-06-08,Electronique,3,2475.85,15,fes ,,,client1576@mail.com
19028,2601,2025-05-15 07:03:29,TEXTILE,1,134.12,5,Casablanca,CARTE,web,client2601@mail.com
19029,1318,22/05/2025,Maison,1,1099.25,0,Marrakech,virement,Web,client1318@mail.com
19030,4356,2025-03-07 21:25:22,Maison,1,2114.14,0,  Rabat  ,virement,mobile,client4356@mail.com
19031,1731,2024-08-31 17:22:08,Maison,2,1602.84,,Casablanca,CARTE,Web,client1731@mail.com
19032,4432,25/02/2025,electronique,4,1079.1,20,  Rabat  ,carte,mobile,client4432@mail.com
19033,4011,27/02/2024,TEXTILE,2,,10,Agadir,,,client4011@mail.com
19034,2679,20/03/2025,Alimentaire,4,1922.11,5,Fes,,,client2679@mail.com
19035,5032,2024-04-19,Electronique,1,162.51,0,rabat,carte,Web,client5032@mail.com
19036,4198,2024-11-16 22:04:14,Cosmetique,2,1186.99,0,  Rabat  ,,boutique,client4198@mail.com
19037,2867,20/02/2025,,-1,2170.3,,Fes,Carte ,Web,client2867@mail.com
19038,5929,06/07/2024,,1,1189.95,0,,CARTE,web,client5929@mail.com
19039,1286,08/04/2024,Electronique,1,835.04,0,  Rabat  ,especes,mobile,client1286@mail.com
19040,5239,02/07/2024,Maison,3,511.14,0,Agadir,carte,web,client5239@mail.com
19041,4963,05/01/2025,electronique,1,511.01,15,Casablanca,CARTE,Web,client4963@mail.com
19042,4656,01/05/2024,Electronique,4,1318.93,15,CASABLANCA,,mobile,client4656@mail.com
19043,5011,13/08/2024,Alimentaire,-1,857.0,0,casablanca,especes,boutique,client5011@mail.com
19044,4274,01/09/2024,Textile,3,1570.28,5,,Carte ,web,client4274@mail.com
1348,3474,22/05/2025,Maison,1,1548.37,0,Rabat,virement,web,client3474@mail.com
19046,1747,01/05/2025,Textile,1,1914.74,0,  Rabat  ,,web,client1747@mail.com
19047,2392,14/04/2025,,1,1690.74,,Tanger,especes,Web,client2392@mail.com
19048,4156,2024-01-07 17:22:12,Maison,1,2322.43,0,,virement,,client4156@mail.com
19049,3524,2025-06-03 12:43:23,electronique,1,809.25,0,,virement,boutique,client3524@mail.com
19050,2526,23/04/2025,Cosmetique,1,2289.59,5,Rabat,CARTE,web,client2526@mail.com
19051,5756,2024-09-25,Alimentaire,1,,0,  Rabat  ,,boutique,client5756@mail.com
19052,1340,2025-02-07,Cosmetique,3,2132.89,,rabat,CARTE,boutique,client1340@mail.com
19053,3908,2025-06-03 16:53:39,Alimentaire,1,1967.99,10,Marrakech,CARTE,mobile,client3908@mail.com
19054,5253,2024-03-30,Electronique,1,2418.91,0,Tanger,Carte ,Web,client5253@mail.com
19055,3589,2024-12-15,Alimentaire,3,2307.64,20,casablanca,Carte ,mobile,client3589@mail.com
19056,2653,2024-04-25,TEXTILE,2,545.41,0,Casablanca,especes,mobile,client2653@mail.com
19057,5486,29/03/2025,Electronique,3,538.65,0,rabat,Carte ,Web,client5486@mail.com
19058,5612,2024-03-31 22:27:06,Textile,-1,2368.92,0,Marrakech,Carte ,boutique,client5612@mail.com
19059,2202,25/03/2025,Alimentaire,4,1717.67,0,Agadir,especes,mobile,client2202@mail.com
